"","V1"
"nomin_HerbertHoover_1_170",5
"nomin_HerbertHoover_1_171",12
"nomin_HerbertHoover_1_172",1
"nomin_HerbertHoover_1_173",1
"nomin_HerbertHoover_1_174",1
"nomin_HerbertHoover_1_175",9
"nomin_HerbertHoover_1_176",9
"nomin_HerbertHoover_1_177",9
"nomin_HerbertHoover_1_178",1
"nomin_HerbertHoover_1_179",1
"nomin_HerbertHoover_1_180",5
"nomin_HerbertHoover_1_181",5
"nomin_HerbertHoover_1_182",5
"nomin_HerbertHoover_1_183",5
"nomin_HerbertHoover_1_184",5
"nomin_HerbertHoover_1_185",4
"nomin_HerbertHoover_1_186",9
"nomin_HerbertHoover_1_187",5
"nomin_HerbertHoover_1_188",5
"nomin_HerbertHoover_1_189",5
"nomin_HerbertHoover_1_190",4
"nomin_HerbertHoover_1_191",4
"nomin_HerbertHoover_1_192",5
"nomin_HerbertHoover_1_193",5
"nomin_HerbertHoover_1_194",5
"nomin_HerbertHoover_1_195",1
"nomin_HerbertHoover_1_196",1
"nomin_HerbertHoover_1_197",1
"nomin_HerbertHoover_1_198",1
"nomin_HerbertHoover_1_199",1
"nomin_HerbertHoover_1_200",2
"nomin_HerbertHoover_1_201",1
"nomin_HerbertHoover_1_202",1
"nomin_HerbertHoover_1_203",1
"nomin_HerbertHoover_1_204",7
"nomin_HerbertHoover_1_205",7
"nomin_HerbertHoover_1_206",1
"nomin_HerbertHoover_1_207",1
"nomin_HerbertHoover_1_208",1
"nomin_HerbertHoover_1_209",1
"nomin_HerbertHoover_1_210",7
"nomin_HerbertHoover_1_211",7
"nomin_HerbertHoover_1_212",12
"nomin_HerbertHoover_1_213",5
"nomin_HerbertHoover_1_214",5
"nomin_HerbertHoover_1_215",5
"nomin_HerbertHoover_1_216",1
"nomin_HerbertHoover_1_217",1
"nomin_HerbertHoover_1_218",5
"nomin_HerbertHoover_1_219",5
"nomin_HerbertHoover_1_220",1
"nomin_HerbertHoover_1_221",1
"nomin_HerbertHoover_1_222",1
"nomin_HerbertHoover_1_223",1
"nomin_HerbertHoover_1_224",1
"nomin_HerbertHoover_1_225",1
"nomin_HerbertHoover_1_226",1
"nomin_HerbertHoover_1_227",1
"nomin_HerbertHoover_1_228",1
"nomin_HerbertHoover_1_229",1
"nomin_HerbertHoover_1_230",1
"nomin_HerbertHoover_1_231",1
"nomin_HerbertHoover_1_232",1
"nomin_HerbertHoover_1_233",8
"nomin_HerbertHoover_1_234",1
"nomin_HerbertHoover_1_235",1
"nomin_HerbertHoover_1_236",1
"nomin_HerbertHoover_1_237",1
"nomin_HerbertHoover_1_238",1
"nomin_HerbertHoover_1_239",4
"nomin_HerbertHoover_1_240",12
"nomin_HerbertHoover_1_241",1
"nomin_HerbertHoover_1_242",13
"nomin_HerbertHoover_1_243",12
"nomin_HerbertHoover_1_244",9
"nomin_HerbertHoover_1_245",5
"nomin_HerbertHoover_1_246",9
"nomin_HerbertHoover_1_247",9
"nomin_HerbertHoover_1_248",9
"nomin_HerbertHoover_1_249",9
"nomin_HerbertHoover_1_250",11
"nomin_HerbertHoover_1_251",11
"nomin_HerbertHoover_1_252",11
"nomin_HerbertHoover_1_253",7
"nomin_HerbertHoover_1_254",7
"nomin_HerbertHoover_1_255",7
"nomin_HerbertHoover_1_256",5
"nomin_HerbertHoover_1_257",11
"nomin_HerbertHoover_1_258",9
"nomin_HerbertHoover_1_259",11
"nomin_HerbertHoover_1_260",11
"nomin_HerbertHoover_1_261",9
"nomin_HerbertHoover_1_262",11
"nomin_HerbertHoover_1_263",11
"nomin_HerbertHoover_1_264",11
"nomin_HerbertHoover_1_265",14
"nomin_HerbertHoover_1_266",14
"nomin_HerbertHoover_1_267",14
"nomin_HerbertHoover_1_268",5
"nomin_HerbertHoover_1_269",5
"nomin_HerbertHoover_1_270",5
"nomin_HerbertHoover_1_271",5
"nomin_HerbertHoover_1_272",2
"nomin_HerbertHoover_1_273",12
"nomin_HerbertHoover_1_274",5
"nomin_HerbertHoover_1_275",5
"nomin_HerbertHoover_1_276",5
"nomin_HerbertHoover_1_277",5
"nomin_HerbertHoover_1_278",5
"nomin_HerbertHoover_1_279",5
"nomin_HerbertHoover_1_280",5
"nomin_HerbertHoover_1_281",5
"nomin_HerbertHoover_1_282",5
"nomin_HerbertHoover_1_283",5
"nomin_HerbertHoover_1_284",5
"nomin_HerbertHoover_1_285",12
"nomin_HerbertHoover_1_286",5
"nomin_HerbertHoover_1_287",13
"nomin_HerbertHoover_1_288",13
"nomin_HerbertHoover_1_289",13
"nomin_HerbertHoover_1_290",4
"nomin_HerbertHoover_1_291",2
"nomin_HerbertHoover_1_292",2
"nomin_HerbertHoover_1_293",5
"nomin_HerbertHoover_1_294",4
"nomin_HerbertHoover_1_295",4
"nomin_HerbertHoover_1_296",5
"nomin_HerbertHoover_1_297",5
"nomin_HerbertHoover_1_298",5
"nomin_HerbertHoover_1_299",4
"nomin_HerbertHoover_1_300",4
"nomin_HerbertHoover_1_301",9
"nomin_HerbertHoover_1_302",14
"nomin_HerbertHoover_1_303",14
"nomin_HerbertHoover_1_304",1
"nomin_HerbertHoover_1_305",1
"nomin_HerbertHoover_1_306",1
"nomin_HerbertHoover_1_307",6
"nomin_HerbertHoover_1_308",13
"nomin_HerbertHoover_1_309",4
"nomin_HerbertHoover_1_310",9
"nomin_HerbertHoover_1_311",9
"nomin_HerbertHoover_1_312",1
"nomin_HerbertHoover_1_313",1
"nomin_HerbertHoover_1_314",1
"nomin_HerbertHoover_1_315",9
"nomin_HerbertHoover_1_316",9
"nomin_HerbertHoover_1_317",1
"nomin_HerbertHoover_1_318",5
"nomin_HerbertHoover_1_319",5
"nomin_HerbertHoover_1_320",1
"nomin_HerbertHoover_1_321",2
"nomin_HerbertHoover_1_322",2
"nomin_HerbertHoover_1_323",2
"nomin_HerbertHoover_1_324",2
"nomin_HerbertHoover_1_325",14
"nomin_HerbertHoover_1_326",14
"nomin_HerbertHoover_1_327",14
"nomin_HerbertHoover_1_328",2
"nomin_HerbertHoover_1_329",14
"nomin_HerbertHoover_1_330",14
"nomin_HerbertHoover_1_331",15
"nomin_HerbertHoover_1_332",14
"nomin_HerbertHoover_1_333",9
"nomin_HerbertHoover_1_334",14
"nomin_HerbertHoover_1_335",14
"nomin_HerbertHoover_1_336",14
"nomin_HerbertHoover_1_337",14
"nomin_HerbertHoover_1_338",14
"nomin_HerbertHoover_1_339",9
"nomin_HerbertHoover_1_340",2
"nomin_HerbertHoover_1_341",2
"nomin_HerbertHoover_1_342",2
"nomin_HerbertHoover_1_343",2
"nomin_HerbertHoover_1_344",2
"nomin_HerbertHoover_1_345",2
"nomin_HerbertHoover_1_346",2
"nomin_HerbertHoover_1_347",9
"nomin_WarrenGHarding_1_2",9
"nomin_WarrenGHarding_1_3",12
"nomin_WarrenGHarding_1_4",12
"nomin_WarrenGHarding_1_5",12
"nomin_WarrenGHarding_1_6",12
"nomin_WarrenGHarding_1_7",12
"nomin_WarrenGHarding_1_8",14
"nomin_WarrenGHarding_1_9",12
"nomin_WarrenGHarding_1_10",12
"nomin_WarrenGHarding_1_11",12
"nomin_WarrenGHarding_1_12",2
"nomin_WarrenGHarding_1_13",2
"nomin_WarrenGHarding_1_14",2
"nomin_WarrenGHarding_1_15",14
"nomin_WarrenGHarding_1_16",14
"nomin_WarrenGHarding_1_17",14
"nomin_WarrenGHarding_1_18",10
"nomin_WarrenGHarding_1_19",6
"nomin_WarrenGHarding_1_20",12
"nomin_WarrenGHarding_1_21",3
"nomin_WarrenGHarding_1_22",11
"nomin_WarrenGHarding_1_23",2
"nomin_WarrenGHarding_1_24",14
"nomin_WarrenGHarding_1_25",3
"nomin_WarrenGHarding_1_26",13
"nomin_WarrenGHarding_1_27",11
"nomin_WarrenGHarding_1_28",1
"nomin_WarrenGHarding_1_29",12
"nomin_WarrenGHarding_1_30",9
"nomin_WarrenGHarding_1_31",8
"nomin_WarrenGHarding_1_32",9
"nomin_WarrenGHarding_1_33",9
"nomin_WarrenGHarding_1_34",9
"nomin_WarrenGHarding_1_35",4
"nomin_WarrenGHarding_1_36",2
"nomin_WarrenGHarding_1_37",2
"nomin_WarrenGHarding_1_38",2
"nomin_WarrenGHarding_1_39",12
"nomin_WarrenGHarding_1_40",4
"nomin_WarrenGHarding_1_41",3
"nomin_WarrenGHarding_1_42",3
"nomin_WarrenGHarding_1_43",3
"nomin_WarrenGHarding_1_44",14
"nomin_WarrenGHarding_1_45",14
"nomin_WarrenGHarding_1_46",14
"nomin_WarrenGHarding_1_47",14
"nomin_WarrenGHarding_1_48",14
"nomin_WarrenGHarding_1_49",3
"nomin_WarrenGHarding_1_50",14
"nomin_WarrenGHarding_1_51",14
"nomin_WarrenGHarding_1_52",14
"nomin_WarrenGHarding_1_53",14
"nomin_WarrenGHarding_1_54",9
"nomin_WarrenGHarding_1_55",14
"nomin_WarrenGHarding_1_56",15
"nomin_WarrenGHarding_1_57",12
"nomin_WarrenGHarding_1_58",2
"nomin_WarrenGHarding_1_59",5
"nomin_WarrenGHarding_1_60",2
"nomin_WarrenGHarding_1_61",9
"nomin_WarrenGHarding_1_62",9
"nomin_WarrenGHarding_1_63",9
"nomin_WarrenGHarding_1_64",9
"nomin_WarrenGHarding_1_65",11
"nomin_WarrenGHarding_1_66",11
"nomin_WarrenGHarding_1_67",14
"nomin_WarrenGHarding_1_68",14
"nomin_WarrenGHarding_1_69",14
"nomin_WarrenGHarding_1_70",14
"nomin_WarrenGHarding_1_71",2
"nomin_WarrenGHarding_1_72",2
"nomin_WarrenGHarding_1_73",14
"nomin_WarrenGHarding_1_74",14
"nomin_WarrenGHarding_1_75",3
"nomin_WarrenGHarding_1_76",7
"nomin_WarrenGHarding_1_77",3
"nomin_WarrenGHarding_1_78",7
"nomin_WarrenGHarding_1_79",12
"nomin_WarrenGHarding_1_80",9
"nomin_WarrenGHarding_1_81",9
"nomin_WarrenGHarding_1_82",9
"nomin_WarrenGHarding_1_83",9
"nomin_WarrenGHarding_1_84",9
"nomin_WarrenGHarding_1_85",9
"nomin_WarrenGHarding_1_86",14
"nomin_WarrenGHarding_1_87",14
"nomin_WarrenGHarding_1_88",14
"nomin_WarrenGHarding_1_89",14
"nomin_WarrenGHarding_1_90",6
"nomin_WarrenGHarding_1_91",15
"nomin_WarrenGHarding_1_92",9
"nomin_WarrenGHarding_1_93",4
"nomin_WarrenGHarding_1_94",14
"nomin_WarrenGHarding_1_95",11
"nomin_WarrenGHarding_1_96",14
"nomin_WarrenGHarding_1_97",14
"nomin_WarrenGHarding_1_98",14
"nomin_WarrenGHarding_1_99",14
"nomin_WarrenGHarding_1_100",13
"nomin_WarrenGHarding_1_101",1
"nomin_WarrenGHarding_1_102",1
"nomin_WarrenGHarding_1_103",1
"nomin_WarrenGHarding_1_104",1
"nomin_WarrenGHarding_1_105",1
"nomin_WarrenGHarding_1_106",1
"nomin_WarrenGHarding_1_107",1
"nomin_WarrenGHarding_1_108",10
"nomin_WarrenGHarding_1_109",10
"nomin_WarrenGHarding_1_110",9
"nomin_WarrenGHarding_1_111",9
"nomin_WarrenGHarding_1_112",9
"nomin_WarrenGHarding_1_113",9
"nomin_WarrenGHarding_1_114",9
"nomin_WarrenGHarding_1_115",9
"nomin_WarrenGHarding_1_116",9
"nomin_WarrenGHarding_1_117",9
"nomin_WarrenGHarding_1_118",9
"nomin_WarrenGHarding_1_119",9
"nomin_WarrenGHarding_1_120",12
"nomin_WarrenGHarding_1_121",14
"nomin_WarrenGHarding_1_122",14
"nomin_WarrenGHarding_1_123",14
"nomin_WarrenGHarding_1_124",12
"nomin_WarrenGHarding_1_125",12
"nomin_WarrenGHarding_1_126",12
"nomin_WarrenGHarding_1_127",12
"nomin_WarrenGHarding_1_128",12
"nomin_WarrenGHarding_1_129",14
"nomin_WarrenGHarding_1_130",14
"nomin_WarrenGHarding_1_131",14
"nomin_WarrenGHarding_1_132",14
"nomin_WarrenGHarding_1_133",14
"nomin_WarrenGHarding_1_134",14
"nomin_WarrenGHarding_1_135",14
"nomin_WarrenGHarding_1_136",14
"nomin_WarrenGHarding_1_137",2
"nomin_WarrenGHarding_1_138",12
"nomin_WarrenGHarding_1_139",12
"nomin_WarrenGHarding_1_140",14
"nomin_WarrenGHarding_1_141",14
"nomin_WarrenGHarding_1_142",14
"nomin_WarrenGHarding_1_143",14
"nomin_WarrenGHarding_1_144",1
"nomin_WarrenGHarding_1_145",2
"nomin_WarrenGHarding_1_146",2
"nomin_WarrenGHarding_1_147",2
"nomin_WarrenGHarding_1_148",2
"nomin_WarrenGHarding_1_149",1
"nomin_WarrenGHarding_1_150",1
"nomin_WarrenGHarding_1_151",1
"nomin_WarrenGHarding_1_152",1
"nomin_WarrenGHarding_1_153",1
"nomin_WarrenGHarding_1_154",9
"nomin_WarrenGHarding_1_155",2
"nomin_WarrenGHarding_1_156",5
"nomin_WarrenGHarding_1_157",5
"nomin_WarrenGHarding_1_158",4
"nomin_WarrenGHarding_1_159",1
"nomin_WarrenGHarding_1_160",1
"nomin_WarrenGHarding_1_161",1
"nomin_WarrenGHarding_1_162",1
"nomin_WarrenGHarding_1_163",1
"nomin_WarrenGHarding_1_164",1
"nomin_WarrenGHarding_1_165",1
"nomin_WarrenGHarding_1_166",1
"nomin_WarrenGHarding_1_167",1
"nomin_WarrenGHarding_1_168",1
"nomin_WarrenGHarding_1_169",1
"nomin_WarrenGHarding_1_170",1
"nomin_WarrenGHarding_1_171",1
"nomin_WarrenGHarding_1_172",1
"nomin_WarrenGHarding_1_173",1
"nomin_WarrenGHarding_1_174",1
"nomin_WarrenGHarding_1_175",1
"nomin_WarrenGHarding_1_176",13
"nomin_WarrenGHarding_1_177",12
"nomin_WarrenGHarding_1_178",8
"nomin_WarrenGHarding_1_179",1
"nomin_WarrenGHarding_1_180",1
"nomin_WarrenGHarding_1_181",1
"nomin_WarrenGHarding_1_182",1
"nomin_WarrenGHarding_1_183",1
"nomin_WarrenGHarding_1_184",13
"nomin_WarrenGHarding_1_185",11
"nomin_WarrenGHarding_1_186",1
"nomin_WarrenGHarding_1_187",1
"nomin_WarrenGHarding_1_188",1
"nomin_WarrenGHarding_1_189",1
"nomin_WarrenGHarding_1_190",1
"nomin_WarrenGHarding_1_191",1
"nomin_WarrenGHarding_1_192",1
"nomin_WarrenGHarding_1_193",1
"nomin_WarrenGHarding_1_194",14
"nomin_WarrenGHarding_1_195",14
"nomin_WarrenGHarding_1_196",1
"nomin_WarrenGHarding_1_197",9
"nomin_WarrenGHarding_1_198",1
"nomin_WarrenGHarding_1_199",1
"nomin_WarrenGHarding_1_200",1
"nomin_WarrenGHarding_1_201",1
"nomin_WarrenGHarding_1_202",1
"nomin_WarrenGHarding_1_203",1
"nomin_WarrenGHarding_1_204",1
"nomin_WarrenGHarding_1_205",1
"nomin_WarrenGHarding_1_206",1
"nomin_WarrenGHarding_1_207",1
"nomin_WarrenGHarding_1_208",9
"nomin_WarrenGHarding_1_209",1
"nomin_WarrenGHarding_1_210",1
"nomin_WarrenGHarding_1_211",1
"nomin_WarrenGHarding_1_212",1
"nomin_WarrenGHarding_1_213",14
"nomin_WarrenGHarding_1_214",14
"nomin_WarrenGHarding_1_215",4
"nomin_WarrenGHarding_1_216",5
"nomin_WarrenGHarding_1_217",5
"nomin_WarrenGHarding_1_218",3
"nomin_WarrenGHarding_1_219",5
"nomin_WarrenGHarding_1_220",3
"nomin_WarrenGHarding_1_221",11
"nomin_WarrenGHarding_1_222",11
"nomin_WarrenGHarding_1_223",3
"nomin_WarrenGHarding_1_224",3
"nomin_WarrenGHarding_1_225",3
"nomin_WarrenGHarding_1_226",3
"nomin_WarrenGHarding_1_227",3
"nomin_WarrenGHarding_1_228",4
"nomin_WarrenGHarding_1_229",1
"nomin_WarrenGHarding_1_230",14
"nomin_WarrenGHarding_1_231",14
"nomin_WarrenGHarding_1_232",14
"nomin_WarrenGHarding_1_233",1
"nomin_WarrenGHarding_1_234",9
"nomin_WarrenGHarding_1_235",9
"nomin_WarrenGHarding_1_236",9
"nomin_WarrenGHarding_1_237",5
"nomin_WarrenGHarding_1_238",9
"nomin_WarrenGHarding_1_239",5
"nomin_WarrenGHarding_1_240",5
"nomin_WarrenGHarding_1_241",5
"nomin_WarrenGHarding_1_242",3
"nomin_WarrenGHarding_1_243",5
"nomin_WarrenGHarding_1_244",5
"nomin_WarrenGHarding_1_245",5
"nomin_WarrenGHarding_1_246",5
"nomin_WarrenGHarding_1_247",2
"nomin_WarrenGHarding_1_248",2
"nomin_WarrenGHarding_1_249",14
"nomin_WarrenGHarding_1_250",11
"nomin_WarrenGHarding_1_251",11
"nomin_WarrenGHarding_1_252",6
"nomin_WarrenGHarding_1_253",11
"nomin_WarrenGHarding_1_254",2
"nomin_WarrenGHarding_1_255",14
"nomin_WarrenGHarding_1_256",14
"nomin_WarrenGHarding_1_257",14
"nomin_WarrenGHarding_1_258",12
"nomin_WarrenGHarding_1_259",12
"nomin_WarrenGHarding_1_260",12
"nomin_WarrenGHarding_1_261",14
"nomin_WarrenGHarding_1_262",14
"nomin_WarrenGHarding_1_263",14
"nomin_WarrenGHarding_1_264",14
"nomin_WarrenGHarding_1_265",14
"nomin_WarrenGHarding_1_266",14
"nomin_WarrenGHarding_1_267",14
"nomin_WarrenGHarding_1_268",14
"nomin_WarrenGHarding_1_269",14
"nomin_WarrenGHarding_1_270",14
"nomin_WarrenGHarding_1_271",14
"nomin_WarrenGHarding_1_272",6
"nomin_WarrenGHarding_1_273",14
"nomin_WarrenGHarding_1_274",14
"nomin_WarrenGHarding_1_275",15
"nomin_WarrenGHarding_1_276",3
"nomin_WarrenGHarding_1_277",2
"nomin_WarrenGHarding_1_278",2
"nomin_WarrenGHarding_1_279",2
"nomin_WarrenGHarding_1_280",2
"nomin_WarrenGHarding_1_281",2
"nomin_CharlesEHughes_1_2",11
"nomin_CharlesEHughes_1_3",2
"nomin_CharlesEHughes_1_4",9
"nomin_CharlesEHughes_1_5",9
"nomin_CharlesEHughes_1_6",9
"nomin_CharlesEHughes_1_7",9
"nomin_CharlesEHughes_1_8",15
"nomin_CharlesEHughes_1_9",2
"nomin_CharlesEHughes_1_10",2
"nomin_CharlesEHughes_1_11",2
"nomin_CharlesEHughes_1_12",2
"nomin_CharlesEHughes_1_13",9
"nomin_CharlesEHughes_1_14",9
"nomin_CharlesEHughes_1_15",9
"nomin_CharlesEHughes_1_16",9
"nomin_CharlesEHughes_1_17",2
"nomin_CharlesEHughes_1_18",9
"nomin_CharlesEHughes_1_19",2
"nomin_CharlesEHughes_1_20",9
"nomin_CharlesEHughes_1_21",3
"nomin_CharlesEHughes_1_22",3
"nomin_CharlesEHughes_1_23",3
"nomin_CharlesEHughes_1_24",2
"nomin_CharlesEHughes_1_25",5
"nomin_CharlesEHughes_1_26",9
"nomin_CharlesEHughes_1_27",9
"nomin_CharlesEHughes_1_28",2
"nomin_CharlesEHughes_1_29",9
"nomin_CharlesEHughes_1_30",1
"nomin_CharlesEHughes_1_31",9
"nomin_CharlesEHughes_1_32",9
"nomin_CharlesEHughes_1_33",9
"nomin_CharlesEHughes_1_34",9
"nomin_CharlesEHughes_1_35",9
"nomin_CharlesEHughes_1_36",9
"nomin_CharlesEHughes_1_37",9
"nomin_CharlesEHughes_1_38",9
"nomin_CharlesEHughes_1_39",1
"nomin_CharlesEHughes_1_40",5
"nomin_CharlesEHughes_1_41",5
"nomin_CharlesEHughes_1_42",5
"nomin_CharlesEHughes_1_43",5
"nomin_CharlesEHughes_1_44",2
"nomin_CharlesEHughes_1_45",2
"nomin_CharlesEHughes_1_46",2
"nomin_CharlesEHughes_1_47",2
"nomin_CharlesEHughes_1_48",2
"nomin_WilliamHowardTaft_1_2",8
"nomin_WilliamHowardTaft_1_3",9
"nomin_WilliamHowardTaft_1_4",5
"nomin_WilliamHowardTaft_1_5",5
"nomin_WilliamHowardTaft_1_6",2
"nomin_WilliamHowardTaft_1_7",5
"nomin_WilliamHowardTaft_1_8",5
"nomin_WilliamHowardTaft_1_9",5
"nomin_WilliamHowardTaft_1_10",5
"nomin_WilliamHowardTaft_1_11",5
"nomin_WilliamHowardTaft_1_12",5
"nomin_WilliamHowardTaft_1_13",1
"nomin_WilliamHowardTaft_1_14",5
"nomin_WilliamHowardTaft_1_15",5
"nomin_WilliamHowardTaft_1_16",5
"nomin_WilliamHowardTaft_1_17",2
"nomin_WilliamHowardTaft_1_18",12
"nomin_WilliamHowardTaft_1_19",2
"nomin_WilliamHowardTaft_1_20",5
"nomin_WilliamHowardTaft_1_21",5
"nomin_WilliamHowardTaft_1_22",5
"nomin_WilliamHowardTaft_1_23",5
"nomin_WilliamHowardTaft_1_24",5
"nomin_WilliamHowardTaft_1_25",1
"nomin_WilliamHowardTaft_1_26",5
"nomin_WilliamHowardTaft_1_27",5
"nomin_WilliamHowardTaft_1_28",5
"nomin_WilliamHowardTaft_1_29",5
"nomin_WilliamHowardTaft_1_30",5
"nomin_WilliamHowardTaft_1_31",5
"nomin_WilliamHowardTaft_1_32",5
"nomin_WilliamHowardTaft_1_33",5
"nomin_WilliamHowardTaft_1_34",5
"nomin_WilliamHowardTaft_1_35",5
"nomin_WilliamHowardTaft_1_36",5
"nomin_WilliamHowardTaft_1_37",5
"nomin_WilliamHowardTaft_1_38",5
"nomin_WilliamHowardTaft_1_39",5
"nomin_WilliamHowardTaft_1_40",5
"nomin_WilliamHowardTaft_1_41",5
"nomin_WilliamHowardTaft_1_42",5
"nomin_WilliamHowardTaft_1_43",1
"nomin_WilliamHowardTaft_1_44",5
"nomin_WilliamHowardTaft_1_45",5
"nomin_WilliamHowardTaft_1_46",5
"nomin_WilliamHowardTaft_1_47",1
"nomin_WilliamHowardTaft_1_48",5
"nomin_WilliamHowardTaft_1_49",5
"nomin_WilliamHowardTaft_1_50",5
"nomin_WilliamHowardTaft_1_51",5
"nomin_WilliamHowardTaft_1_52",5
"nomin_WilliamHowardTaft_1_53",5
"nomin_WilliamHowardTaft_1_54",5
"nomin_WilliamHowardTaft_1_55",5
"nomin_WilliamHowardTaft_1_56",5
"nomin_WilliamHowardTaft_1_57",5
"nomin_WilliamHowardTaft_1_58",5
"nomin_WilliamHowardTaft_1_59",5
"nomin_WilliamHowardTaft_1_60",5
"nomin_WilliamHowardTaft_1_61",5
"nomin_WilliamHowardTaft_1_62",5
"nomin_WilliamHowardTaft_1_63",5
"nomin_WilliamHowardTaft_1_64",5
"nomin_WilliamHowardTaft_1_65",5
"nomin_WilliamHowardTaft_1_66",5
"nomin_WilliamHowardTaft_1_67",5
"nomin_WilliamHowardTaft_1_68",5
"nomin_WilliamHowardTaft_1_69",5
"nomin_WilliamHowardTaft_1_70",5
"nomin_WilliamHowardTaft_1_71",5
"nomin_WilliamHowardTaft_1_72",5
"nomin_WilliamHowardTaft_1_73",5
"nomin_WilliamHowardTaft_1_74",1
"nomin_WilliamHowardTaft_1_75",5
"nomin_WilliamHowardTaft_1_76",5
"nomin_WilliamHowardTaft_1_77",5
"nomin_WilliamHowardTaft_1_78",5
"nomin_WilliamHowardTaft_1_79",5
"nomin_WilliamHowardTaft_1_80",5
"nomin_WilliamHowardTaft_1_81",5
"nomin_WilliamHowardTaft_1_82",1
"nomin_WilliamHowardTaft_1_83",5
"nomin_WilliamHowardTaft_1_84",5
"nomin_WilliamHowardTaft_1_85",5
"nomin_WilliamHowardTaft_1_86",5
"nomin_WilliamHowardTaft_1_87",5
"nomin_WilliamHowardTaft_1_88",1
"nomin_WilliamHowardTaft_1_89",1
"nomin_WilliamHowardTaft_1_90",1
"nomin_WilliamHowardTaft_1_91",1
"nomin_WilliamHowardTaft_1_92",12
"nomin_WilliamHowardTaft_1_93",12
"nomin_WilliamHowardTaft_1_94",1
"nomin_WilliamHowardTaft_1_95",9
"nomin_WilliamHowardTaft_1_96",9
"nomin_WilliamHowardTaft_1_97",1
"nomin_WilliamHowardTaft_1_98",1
"nomin_WilliamHowardTaft_1_99",5
"nomin_WilliamHowardTaft_1_100",1
"nomin_WilliamHowardTaft_1_101",1
"nomin_WilliamHowardTaft_1_102",4
"nomin_WilliamHowardTaft_1_103",1
"nomin_WilliamHowardTaft_1_104",1
"nomin_WilliamHowardTaft_1_105",1
"nomin_WilliamHowardTaft_1_106",1
"nomin_WilliamHowardTaft_1_107",1
"nomin_WilliamHowardTaft_1_108",1
"nomin_WilliamHowardTaft_1_109",1
"nomin_WilliamHowardTaft_1_110",1
"nomin_WilliamHowardTaft_1_111",1
"nomin_WilliamHowardTaft_1_112",1
"nomin_WilliamHowardTaft_1_113",1
"nomin_WilliamHowardTaft_1_114",1
"nomin_WilliamHowardTaft_1_115",1
"nomin_WilliamHowardTaft_1_116",1
"nomin_WilliamHowardTaft_1_117",1
"nomin_WilliamHowardTaft_1_118",1
"nomin_WilliamHowardTaft_1_119",5
"nomin_WilliamHowardTaft_1_120",5
"nomin_WilliamHowardTaft_1_121",5
"nomin_WilliamHowardTaft_1_122",1
"nomin_WilliamHowardTaft_1_123",1
"nomin_WilliamHowardTaft_1_124",1
"nomin_WilliamHowardTaft_1_125",1
"nomin_WilliamHowardTaft_1_126",1
"nomin_WilliamHowardTaft_1_127",1
"nomin_WilliamHowardTaft_1_128",5
"nomin_WilliamHowardTaft_1_129",5
"nomin_WilliamHowardTaft_1_130",5
"nomin_WilliamHowardTaft_1_131",1
"nomin_WilliamHowardTaft_1_132",1
"nomin_WilliamHowardTaft_1_133",1
"nomin_WilliamHowardTaft_1_134",1
"nomin_WilliamHowardTaft_1_135",5
"nomin_WilliamHowardTaft_1_136",1
"nomin_WilliamHowardTaft_1_137",1
"nomin_WilliamHowardTaft_1_138",1
"nomin_WilliamHowardTaft_1_139",1
"nomin_WilliamHowardTaft_1_140",1
"nomin_WilliamHowardTaft_1_141",1
"nomin_WilliamHowardTaft_1_142",1
"nomin_WilliamHowardTaft_1_143",1
"nomin_WilliamHowardTaft_1_144",1
"nomin_WilliamHowardTaft_1_145",1
"nomin_WilliamHowardTaft_1_146",1
"nomin_WilliamHowardTaft_1_147",1
"nomin_WilliamHowardTaft_1_148",1
"nomin_WilliamHowardTaft_1_149",1
"nomin_WilliamHowardTaft_1_150",1
"nomin_WilliamHowardTaft_1_151",1
"nomin_WilliamHowardTaft_1_152",1
"nomin_WilliamHowardTaft_1_153",1
"nomin_WilliamHowardTaft_1_154",1
"nomin_WilliamHowardTaft_1_155",1
"nomin_WilliamHowardTaft_1_156",1
"nomin_WilliamHowardTaft_1_157",5
"nomin_WilliamHowardTaft_1_158",1
"nomin_WilliamHowardTaft_1_159",12
"nomin_WilliamHowardTaft_1_160",5
"nomin_WilliamHowardTaft_1_161",5
"nomin_WilliamHowardTaft_1_162",5
"nomin_WilliamHowardTaft_1_163",5
"nomin_WilliamHowardTaft_1_164",5
"nomin_WilliamHowardTaft_1_165",5
"nomin_WilliamHowardTaft_1_166",5
"nomin_WilliamHowardTaft_1_167",5
"nomin_WilliamHowardTaft_1_168",1
"nomin_WilliamHowardTaft_1_169",4
"nomin_WilliamHowardTaft_1_170",1
"nomin_WilliamHowardTaft_1_171",4
"nomin_WilliamHowardTaft_1_172",1
"nomin_WilliamHowardTaft_1_173",1
"nomin_WilliamHowardTaft_1_174",5
"nomin_WilliamHowardTaft_1_175",5
"nomin_WilliamHowardTaft_1_176",5
"nomin_WilliamHowardTaft_1_177",5
"nomin_WilliamHowardTaft_1_178",5
"nomin_WilliamHowardTaft_1_179",5
"nomin_WilliamHowardTaft_1_180",5
"nomin_WilliamHowardTaft_1_181",5
"nomin_WilliamHowardTaft_1_182",5
"nomin_WilliamHowardTaft_1_183",5
"nomin_WilliamHowardTaft_1_184",5
"nomin_WilliamHowardTaft_1_185",5
"nomin_WilliamHowardTaft_1_186",5
